,YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
1186,201708,2017-08-11,12475,35,24887,8,35,25,20,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1187,201708,2017-08-12,12475,32,25283,6,28,24,15,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1188,201708,2017-08-14,12475,36,24408,5,33,24,19,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1189,201708,2017-08-15,12475,33,24859,6,30,22,14,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1190,201708,2017-08-16,12475,36,24163,8,33,24,16,3,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1191,201708,2017-08-18,12475,33,24412,6,32,23,15,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1192,201708,2017-08-19,12475,33,25306,6,28,21,16,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1193,201708,2017-08-21,12475,33,25945,7,31,25,20,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1194,201708,2017-08-22,12475,31,24773,6,29,21,13,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1195,201708,2017-08-23,12475,30,25557,6,29,22,17,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1196,201708,2017-08-25,12475,33,24240,6,31,22,17,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1197,201708,2017-08-26,12475,35,24517,6,31,25,19,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1198,201708,2017-08-28,12475,30,24685,5,29,23,16,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1199,201708,2017-08-29,12475,35,24650,8,33,25,16,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1200,201708,2017-08-30,12475,34,25923,9,33,21,16,2,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
1201,201706,2017-06-02,12476,31,25854,7,31,23,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1202,201706,2017-06-03,12476,32,25276,7,31,23,17,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1203,201706,2017-06-05,12476,34,25985,8,31,20,16,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1204,201706,2017-06-06,12476,32,25331,6,28,20,16,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1205,201706,2017-06-07,12476,36,25456,5,31,25,17,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1206,201706,2017-06-09,12476,36,25151,8,34,28,20,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1207,201706,2017-06-10,12476,35,24305,7,34,29,22,4,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1208,201706,2017-06-12,12476,33,24978,8,28,22,14,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1209,201706,2017-06-13,12476,31,24266,6,26,18,14,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1210,201706,2017-06-14,12476,31,25638,6,29,24,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1211,201706,2017-06-16,12476,31,24278,7,29,23,16,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1212,201706,2017-06-17,12476,35,24538,7,30,25,16,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1213,201706,2017-06-19,12476,34,25248,7,33,22,17,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1214,201706,2017-06-20,12476,31,24208,6,31,23,18,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1215,201706,2017-06-21,12476,36,25435,8,36,30,20,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1216,201706,2017-06-23,12476,34,25948,5,33,28,20,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1217,201706,2017-06-24,12476,36,25665,6,32,23,17,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1218,201706,2017-06-26,12476,32,24392,7,31,20,13,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1219,201706,2017-06-27,12476,34,25072,6,33,22,14,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1220,201706,2017-06-28,12476,31,25362,7,31,26,16,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1221,201706,2017-06-30,12476,32,24637,6,30,26,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1222,201707,2017-07-01,12476,31,24893,7,29,20,14,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1223,201707,2017-07-05,12476,33,25995,5,31,26,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1224,201707,2017-07-07,12476,30,25959,5,28,24,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1225,201707,2017-07-08,12476,30,24459,6,27,20,14,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1226,201707,2017-07-10,12476,31,25779,6,30,20,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1227,201707,2017-07-11,12476,31,24712,7,28,21,13,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1228,201707,2017-07-12,12476,34,25130,5,32,22,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1229,201707,2017-07-14,12476,33,25719,8,33,25,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1230,201707,2017-07-15,12476,30,24024,7,30,22,13,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1231,201707,2017-07-17,12476,31,24226,6,30,25,19,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1232,201707,2017-07-18,12476,32,25142,5,32,26,19,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1233,201707,2017-07-19,12476,35,25420,7,32,21,16,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1234,201707,2017-07-21,12476,36,24642,6,35,28,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1235,201707,2017-07-22,12476,36,25949,8,35,27,19,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1236,201707,2017-07-24,12476,32,24814,8,31,25,20,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1237,201707,2017-07-25,12476,35,25004,7,34,27,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1238,201707,2017-07-26,12476,33,24377,8,29,24,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1239,201707,2017-07-28,12476,33,24584,6,29,23,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1240,201707,2017-07-29,12476,34,24357,8,29,23,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1241,201707,2017-07-31,12476,31,25143,7,30,20,12,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1242,201708,2017-08-01,12476,32,25999,6,28,22,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1243,201708,2017-08-02,12476,33,24077,5,30,21,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1244,201708,2017-08-04,12476,33,24707,6,30,22,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1245,201708,2017-08-05,12476,34,25746,9,30,23,16,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1246,201708,2017-08-07,12476,31,24813,5,30,20,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1247,201708,2017-08-08,12476,36,24573,6,33,27,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1248,201708,2017-08-09,12476,32,24002,5,30,24,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1249,201708,2017-08-11,12476,36,24957,7,35,29,20,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1250,201708,2017-08-12,12476,34,25393,8,33,22,17,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1251,201708,2017-08-14,12476,31,25267,6,26,21,14,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1252,201708,2017-08-15,12476,36,24256,6,35,26,21,3,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1253,201708,2017-08-16,12476,30,25718,5,28,20,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1254,201708,2017-08-18,12476,33,24024,6,31,26,20,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1255,201708,2017-08-19,12476,30,25283,7,27,21,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1256,201708,2017-08-21,12476,35,25476,8,33,22,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1257,201708,2017-08-22,12476,30,24816,5,27,19,12,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1258,201708,2017-08-23,12476,32,25701,5,27,22,13,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1259,201708,2017-08-25,12476,31,25784,7,30,26,20,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1260,201708,2017-08-26,12476,32,25847,7,29,22,18,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1261,201708,2017-08-28,12476,31,24909,8,29,23,15,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1262,201708,2017-08-29,12476,31,25917,8,30,26,20,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1263,201708,2017-08-30,12476,34,24918,8,32,25,20,2,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
1264,201706,2017-06-02,12477,35,25104,5,32,26,19,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1265,201706,2017-06-03,12477,36,24231,8,34,26,16,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1266,201706,2017-06-05,12477,36,25864,9,31,24,14,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1267,201706,2017-06-06,12477,32,25384,7,28,18,13,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1268,201706,2017-06-07,12477,33,24569,8,31,25,18,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1269,201706,2017-06-09,12477,34,24261,8,29,24,16,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1270,201706,2017-06-10,12477,34,24749,5,29,23,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1271,201706,2017-06-12,12477,30,24600,5,26,19,12,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1272,201706,2017-06-13,12477,30,25088,6,26,21,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1273,201706,2017-06-14,12477,34,24860,9,32,24,18,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1274,201706,2017-06-16,12477,36,25556,6,36,27,22,4,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1275,201706,2017-06-17,12477,35,24230,9,31,24,19,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1276,201706,2017-06-19,12477,35,24525,6,34,23,16,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1277,201706,2017-06-20,12477,30,25999,5,27,19,12,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1278,201706,2017-06-21,12477,34,25384,7,33,25,16,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1279,201706,2017-06-23,12477,34,24301,7,33,27,18,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1280,201706,2017-06-24,12477,34,25426,6,29,20,12,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1281,201706,2017-06-26,12477,35,24592,7,31,23,16,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1282,201706,2017-06-27,12477,31,25783,5,29,23,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1283,201706,2017-06-28,12477,30,24847,7,26,17,12,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1284,201706,2017-06-30,12477,33,25009,7,29,20,13,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1285,201707,2017-07-01,12477,34,25854,8,31,26,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1286,201707,2017-07-05,12477,33,25754,6,31,20,13,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1287,201707,2017-07-07,12477,32,24680,7,28,19,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1288,201707,2017-07-08,12477,30,25002,6,27,20,16,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1289,201707,2017-07-10,12477,31,25629,7,30,24,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1290,201707,2017-07-11,12477,30,25274,7,28,21,14,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1291,201707,2017-07-12,12477,33,25316,8,32,27,19,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1292,201707,2017-07-14,12477,32,25758,5,30,20,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1293,201707,2017-07-15,12477,36,25598,6,31,26,20,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1294,201707,2017-07-17,12477,36,24046,6,31,25,17,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1295,201707,2017-07-18,12477,33,24857,5,31,24,18,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1296,201707,2017-07-19,12477,32,24219,7,28,21,14,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1297,201707,2017-07-21,12477,33,25917,6,30,20,13,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1298,201707,2017-07-22,12477,33,25817,6,30,22,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1299,201707,2017-07-24,12477,32,24804,6,31,21,13,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1300,201707,2017-07-25,12477,33,24733,8,33,23,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1301,201707,2017-07-26,12477,36,24595,8,31,22,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1302,201707,2017-07-28,12477,30,25169,6,26,17,11,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1303,201707,2017-07-29,12477,31,24434,5,29,21,16,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1304,201707,2017-07-31,12477,36,25147,8,31,26,19,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1305,201708,2017-08-01,12477,35,24415,5,35,27,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1306,201708,2017-08-02,12477,31,25615,7,28,19,12,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1307,201708,2017-08-04,12477,35,25926,8,30,20,14,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1308,201708,2017-08-09,12477,30,24797,5,27,21,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1309,201708,2017-08-11,12477,31,24109,7,31,23,16,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1310,201708,2017-08-12,12477,31,25241,8,30,24,18,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1311,201708,2017-08-14,12477,35,25129,6,31,25,16,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1312,201708,2017-08-15,12477,36,24349,7,36,28,22,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1313,201708,2017-08-16,12477,30,25880,6,28,22,14,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1314,201708,2017-08-18,12477,36,24506,8,33,28,22,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1315,201708,2017-08-19,12477,31,25385,6,26,20,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1316,201708,2017-08-21,12477,33,24410,5,29,24,18,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1317,201708,2017-08-22,12477,35,24408,8,34,22,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1318,201708,2017-08-23,12477,31,25616,7,29,23,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1319,201708,2017-08-25,12477,30,24139,7,29,23,15,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1320,201708,2017-08-26,12477,36,25050,8,36,24,15,3,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1321,201708,2017-08-28,12477,33,24718,8,30,25,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1322,201708,2017-08-29,12477,30,24104,7,26,22,13,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1323,201708,2017-08-30,12477,32,25534,7,31,22,17,2,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
1324,201706,2017-06-02,12478,35,25651,8,31,21,14,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1325,201706,2017-06-03,12478,33,25034,5,31,26,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1326,201706,2017-06-05,12478,32,24881,6,29,23,17,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1327,201706,2017-06-06,12478,35,25535,7,32,26,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1328,201706,2017-06-07,12478,33,24258,7,29,23,15,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1329,201706,2017-06-09,12478,31,25906,6,27,20,15,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1330,201706,2017-06-10,12478,33,24722,8,28,22,16,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1331,201706,2017-06-12,12478,30,24351,7,26,21,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1332,201706,2017-06-13,12478,35,25524,6,32,25,15,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1333,201706,2017-06-14,12478,34,25650,7,29,22,18,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1334,201706,2017-06-16,12478,36,25345,6,32,24,16,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1335,201706,2017-06-17,12478,33,24803,7,29,21,14,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1336,201706,2017-06-19,12478,34,24801,7,30,25,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1337,201706,2017-06-20,12478,33,25280,7,31,26,20,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1338,201706,2017-06-21,12478,31,24942,7,30,23,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1339,201706,2017-06-23,12478,31,24216,7,29,21,17,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1340,201706,2017-06-24,12478,36,24439,9,32,21,14,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1341,201706,2017-06-26,12478,30,25676,6,26,17,10,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1342,201706,2017-06-27,12478,34,25380,6,34,22,15,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1343,201706,2017-06-28,12478,34,24119,8,31,26,19,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1344,201706,2017-06-30,12478,36,25163,5,36,27,18,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1345,201707,2017-07-01,12478,34,24462,7,31,22,13,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1346,201707,2017-07-05,12478,31,25854,7,28,23,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1347,201707,2017-07-07,12478,33,24218,7,33,23,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1348,201707,2017-07-08,12478,34,24512,7,32,22,14,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1349,201707,2017-07-10,12478,36,25632,7,32,22,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1350,201707,2017-07-11,12478,36,24088,9,33,24,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1351,201707,2017-07-12,12478,35,25423,9,34,24,18,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1352,201707,2017-07-14,12478,35,24265,7,30,23,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1353,201707,2017-07-15,12478,31,25706,8,28,23,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1354,201707,2017-07-17,12478,36,25508,7,31,23,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1355,201707,2017-07-18,12478,35,25264,9,35,24,17,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1356,201707,2017-07-19,12478,33,24967,8,29,21,14,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1357,201707,2017-07-21,12478,33,24271,8,31,21,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1358,201707,2017-07-22,12478,33,24039,8,31,24,16,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1359,201707,2017-07-24,12478,34,25106,7,29,25,20,2,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
1360,201707,2017-07-25,12478,36,25590,7,31,26,16,3,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
